clade	species	position	GC_mean
mammal	mLynCan4	three-prime-30kb-10500bp	0.4713145307603496
mammal	mLynCan4	three-prime-30kb-10600bp	0.47126175160811484
mammal	mLynCan4	three-prime-30kb-10700bp	0.4708337428943961
mammal	mLynCan4	three-prime-30kb-10800bp	0.47022392683129366
mammal	mLynCan4	three-prime-30kb-10900bp	0.4707790856109374
mammal	mLynCan4	three-prime-30kb-11000bp	0.4722981304624056
mammal	mLynCan4	three-prime-30kb-11100bp	0.47136491362800925
mammal	mLynCan4	three-prime-30kb-11200bp	0.47330567308566174
mammal	mLynCan4	three-prime-30kb-11300bp	0.4724767567636828
mammal	mLynCan4	three-prime-30kb-11400bp	0.4707392887501744
mammal	mLynCan4	three-prime-30kb-11500bp	0.47160583108133824
mammal	mLynCan4	three-prime-30kb-11600bp	0.4706503605259437
mammal	mLynCan4	three-prime-30kb-11700bp	0.4700676821941048
mammal	mLynCan4	three-prime-30kb-11800bp	0.46962506087365014
mammal	mLynCan4	three-prime-30kb-11900bp	0.47031061007065694
mammal	mLynCan4	three-prime-30kb-12000bp	0.47046486382776764
mammal	mLynCan4	three-prime-30kb-12100bp	0.4693163530633948
mammal	mLynCan4	three-prime-30kb-12200bp	0.46966628621255047
mammal	mLynCan4	three-prime-30kb-12300bp	0.47018561061237957
mammal	mLynCan4	three-prime-30kb-12400bp	0.47067005311950877
mammal	mLynCan4	three-prime-30kb-12500bp	0.47117253404967246
mammal	mLynCan4	three-prime-30kb-12600bp	0.4707806236888663
mammal	mLynCan4	three-prime-30kb-12700bp	0.47052803828853595
mammal	mLynCan4	three-prime-30kb-12800bp	0.47014894200995355
mammal	mLynCan4	three-prime-30kb-12900bp	0.4695087988706047
mammal	mLynCan4	three-prime-30kb-13000bp	0.46966914103923646
mammal	mLynCan4	three-prime-30kb-13100bp	0.47051715780331643
mammal	mLynCan4	three-prime-30kb-13200bp	0.47165276403223527
mammal	mLynCan4	three-prime-30kb-13300bp	0.4705907967421381
mammal	mLynCan4	three-prime-30kb-13400bp	0.4687671733239071
mammal	mLynCan4	three-prime-30kb-13500bp	0.47015199717214556
mammal	mLynCan4	three-prime-30kb-13600bp	0.47036688816626604
mammal	mLynCan4	three-prime-30kb-13700bp	0.4703136744835393
mammal	mLynCan4	three-prime-30kb-13800bp	0.46990769075392613
mammal	mLynCan4	three-prime-30kb-13900bp	0.47010470003399335
mammal	mLynCan4	three-prime-30kb-14000bp	0.46920048542092824
mammal	mLynCan4	three-prime-30kb-14100bp	0.4693501457535677
mammal	mLynCan4	three-prime-30kb-14200bp	0.47003028221778215
mammal	mLynCan4	three-prime-30kb-14300bp	0.47068546275347745
mammal	mLynCan4	three-prime-30kb-14400bp	0.4686025247074354
mammal	mLynCan4	three-prime-30kb-14500bp	0.46966266882627183
mammal	mLynCan4	three-prime-30kb-14600bp	0.46896485894081874
mammal	mLynCan4	three-prime-30kb-14700bp	0.46726503829595684
mammal	mLynCan4	three-prime-30kb-14800bp	0.4700551633626951
mammal	mLynCan4	three-prime-30kb-14900bp	0.46826321877793553
mammal	mLynCan4	three-prime-30kb-15000bp	0.4694091305475029
mammal	mLynCan4	three-prime-30kb-15100bp	0.47008060524641165
mammal	mLynCan4	three-prime-30kb-15200bp	0.4703535567812191
mammal	mLynCan4	three-prime-30kb-15300bp	0.46868001333319864
mammal	mLynCan4	three-prime-30kb-15400bp	0.4699625229811908
mammal	mLynCan4	three-prime-30kb-15500bp	0.4694576438976099
mammal	mLynCan4	three-prime-30kb-15600bp	0.4693091500494979
mammal	mLynCan4	three-prime-30kb-15700bp	0.4698451421298261
mammal	mLynCan4	three-prime-30kb-15800bp	0.46942721245610364
mammal	mLynCan4	three-prime-30kb-15900bp	0.46963901852637535
mammal	mLynCan4	three-prime-30kb-16000bp	0.4695091121546111
mammal	mLynCan4	three-prime-30kb-16100bp	0.4687519849859056
mammal	mLynCan4	three-prime-30kb-16200bp	0.46992269636624484
mammal	mLynCan4	three-prime-30kb-16300bp	0.46840754622099645
mammal	mLynCan4	three-prime-30kb-16400bp	0.4689946318295385
mammal	mLynCan4	three-prime-30kb-16500bp	0.4689930702870881
mammal	mLynCan4	three-prime-30kb-16600bp	0.4686463439219828
mammal	mLynCan4	three-prime-30kb-16700bp	0.46920096167444497
mammal	mLynCan4	three-prime-30kb-16800bp	0.46965351435440533
mammal	mLynCan4	three-prime-30kb-16900bp	0.4687636708622071
mammal	mLynCan4	three-prime-30kb-17000bp	0.4685588150825001
mammal	mLynCan4	three-prime-30kb-17100bp	0.46771708920801686
mammal	mLynCan4	three-prime-30kb-17200bp	0.4677965679658888
mammal	mLynCan4	three-prime-30kb-17300bp	0.46792966079720905
mammal	mLynCan4	three-prime-30kb-17400bp	0.46820875468495865
mammal	mLynCan4	three-prime-30kb-17500bp	0.4686383411787494
mammal	mLynCan4	three-prime-30kb-17600bp	0.469507072135785
mammal	mLynCan4	three-prime-30kb-17700bp	0.46961596119180654
mammal	mLynCan4	three-prime-30kb-17800bp	0.46805775577557757
mammal	mLynCan4	three-prime-30kb-17900bp	0.46805657708628
mammal	mLynCan4	three-prime-30kb-18000bp	0.4671491786965358
mammal	mLynCan4	three-prime-30kb-18100bp	0.4687947463359386
mammal	mLynCan4	three-prime-30kb-18200bp	0.4675861435942053
mammal	mLynCan4	three-prime-30kb-18300bp	0.46878189214639027
mammal	mLynCan4	three-prime-30kb-18400bp	0.46801838755304104
mammal	mLynCan4	three-prime-30kb-18500bp	0.4682100424328147
mammal	mLynCan4	three-prime-30kb-18600bp	0.46829561527581326
mammal	mLynCan4	three-prime-30kb-18700bp	0.4680068363979255
mammal	mLynCan4	three-prime-30kb-18800bp	0.46849599948432424
mammal	mLynCan4	three-prime-30kb-18900bp	0.4674863906819723
mammal	mLynCan4	three-prime-30kb-19000bp	0.4678342056868015
mammal	mLynCan4	three-prime-30kb-19100bp	0.46831263439156495
mammal	mLynCan4	three-prime-30kb-19200bp	0.4679458707593654
mammal	mLynCan4	three-prime-30kb-19300bp	0.4668463116203409
mammal	mLynCan4	three-prime-30kb-19400bp	0.46938106982723093
mammal	mLynCan4	three-prime-30kb-19500bp	0.46853691733350333
mammal	mLynCan4	three-prime-30kb-19600bp	0.4676655005488212
mammal	mLynCan4	three-prime-30kb-19700bp	0.46702563739839165
mammal	mLynCan4	three-prime-30kb-19800bp	0.46847719522650066
mammal	mLynCan4	three-prime-30kb-19900bp	0.4675807573631947
mammal	mLynCan4	three-prime-30kb-20000bp	0.4678646879927443
mammal	mLynCan4	three-prime-30kb-20100bp	0.4670365655279723
mammal	mLynCan4	three-prime-30kb-20200bp	0.46780874239637854
mammal	mLynCan4	three-prime-30kb-20300bp	0.4673756684674108
mammal	mLynCan4	three-prime-30kb-20400bp	0.4668016063878279
mammal	mLynCan4	three-prime-30kb-20500bp	0.4660768034988274
mammal	mLynCan4	three-prime-30kb-20600bp	0.4669108933362
mammal	mLynCan4	three-prime-30kb-20700bp	0.46677013395431843
mammal	mLynCan4	three-prime-30kb-20800bp	0.4671915994774754
mammal	mLynCan4	three-prime-30kb-20900bp	0.4684788813371389
mammal	mLynCan4	three-prime-30kb-21000bp	0.4681705666603129
mammal	mLynCan4	three-prime-30kb-21100bp	0.4684534093724882
mammal	mLynCan4	three-prime-30kb-21200bp	0.46732678354692886
mammal	mLynCan4	three-prime-30kb-21300bp	0.4659911151182411
mammal	mLynCan4	three-prime-30kb-21400bp	0.46691889627379873
mammal	mLynCan4	three-prime-30kb-21500bp	0.4674949917632188
mammal	mLynCan4	three-prime-30kb-21600bp	0.4669677464987976
mammal	mLynCan4	three-prime-30kb-21700bp	0.46610378371181543
mammal	mLynCan4	three-prime-30kb-21800bp	0.4667980448136764
mammal	mLynCan4	three-prime-30kb-21900bp	0.46520514341623376
mammal	mLynCan4	three-prime-30kb-22000bp	0.4668372219733702
mammal	mLynCan4	three-prime-30kb-22100bp	0.46625770750531115
mammal	mLynCan4	three-prime-30kb-22200bp	0.4660070206311511
mammal	mLynCan4	three-prime-30kb-22300bp	0.46635901866422697
mammal	mLynCan4	three-prime-30kb-22400bp	0.46609483028454923
mammal	mLynCan4	three-prime-30kb-22500bp	0.46669965725846313
mammal	mLynCan4	three-prime-30kb-22600bp	0.46570726359714265
mammal	mLynCan4	three-prime-30kb-22700bp	0.4661027755044305
mammal	mLynCan4	three-prime-30kb-22800bp	0.46520624058765764
mammal	mLynCan4	three-prime-30kb-22900bp	0.46563850317225997
mammal	mLynCan4	three-prime-30kb-23000bp	0.4657764789846267
mammal	mLynCan4	three-prime-30kb-23100bp	0.46673150374876216
mammal	mLynCan4	three-prime-30kb-23200bp	0.4664172004643442
mammal	mLynCan4	three-prime-30kb-23300bp	0.46522597245259567
mammal	mLynCan4	three-prime-30kb-23400bp	0.4649919843458991
mammal	mLynCan4	three-prime-30kb-23500bp	0.4655905651036141
mammal	mLynCan4	three-prime-30kb-23600bp	0.46505622745597286
mammal	mLynCan4	three-prime-30kb-23700bp	0.46495385105028647
mammal	mLynCan4	three-prime-30kb-23800bp	0.4650976092799548
mammal	mLynCan4	three-prime-30kb-23900bp	0.46497706833798497
mammal	mLynCan4	three-prime-30kb-24000bp	0.46555013565198167
mammal	mLynCan4	three-prime-30kb-24100bp	0.46538270175167196
mammal	mLynCan4	three-prime-30kb-24200bp	0.46450951269538154
mammal	mLynCan4	three-prime-30kb-24300bp	0.46498691562345285
mammal	mLynCan4	three-prime-30kb-24400bp	0.4651637315227386
mammal	mLynCan4	three-prime-30kb-24500bp	0.4647415641565709
mammal	mLynCan4	three-prime-30kb-24600bp	0.4649191227551399
mammal	mLynCan4	three-prime-30kb-24700bp	0.46490047086878317
mammal	mLynCan4	three-prime-30kb-24800bp	0.4656511091270942
mammal	mLynCan4	three-prime-30kb-24900bp	0.466602756921778
mammal	mLynCan4	three-prime-30kb-25000bp	0.4662523873523378
mammal	mLynCan4	three-prime-30kb-25100bp	0.46415540779514747
mammal	mLynCan4	three-prime-30kb-25200bp	0.46494188589235447
mammal	mLynCan4	three-prime-30kb-25300bp	0.4659641366626583
mammal	mLynCan4	three-prime-30kb-25400bp	0.46429912051118816
mammal	mLynCan4	three-prime-30kb-25500bp	0.4650420881375115
mammal	mLynCan4	three-prime-30kb-25600bp	0.4651881194344235
mammal	mLynCan4	three-prime-30kb-25700bp	0.4661034873028224
mammal	mLynCan4	three-prime-30kb-25800bp	0.46568283419419515
mammal	mLynCan4	three-prime-30kb-25900bp	0.464528211172478
mammal	mLynCan4	three-prime-30kb-26000bp	0.46607490117830225
mammal	mLynCan4	three-prime-30kb-26100bp	0.4649730157440193
mammal	mLynCan4	three-prime-30kb-26200bp	0.4650863566651924
mammal	mLynCan4	three-prime-30kb-26300bp	0.46502951176290636
mammal	mLynCan4	three-prime-30kb-26400bp	0.4657813072176596
mammal	mLynCan4	three-prime-30kb-26500bp	0.46595670934427386
mammal	mLynCan4	three-prime-30kb-26600bp	0.4643833304701947
mammal	mLynCan4	three-prime-30kb-26700bp	0.46482068331329135
mammal	mLynCan4	three-prime-30kb-26800bp	0.4654083317681896
mammal	mLynCan4	three-prime-30kb-26900bp	0.46426964702553586
mammal	mLynCan4	three-prime-30kb-27000bp	0.4648589921713973
mammal	mLynCan4	three-prime-30kb-27100bp	0.4647037963869714
mammal	mLynCan4	three-prime-30kb-27200bp	0.46530765369548444
mammal	mLynCan4	three-prime-30kb-27300bp	0.4652861285987126
mammal	mLynCan4	three-prime-30kb-27400bp	0.4648610030416637
mammal	mLynCan4	three-prime-30kb-27500bp	0.46346423661621833
mammal	mLynCan4	three-prime-30kb-27600bp	0.46471208262591956
mammal	mLynCan4	three-prime-30kb-27700bp	0.4647308481290231
mammal	mLynCan4	three-prime-30kb-27800bp	0.4647781219395314
mammal	mLynCan4	three-prime-30kb-27900bp	0.464250980508285
mammal	mLynCan4	three-prime-30kb-28000bp	0.4647931643038279
mammal	mLynCan4	three-prime-30kb-28100bp	0.4638074742686754
mammal	mLynCan4	three-prime-30kb-28200bp	0.46375539364787444
mammal	mLynCan4	three-prime-30kb-28300bp	0.46346479593913836
mammal	mLynCan4	three-prime-30kb-28400bp	0.4634248667788785
mammal	mLynCan4	three-prime-30kb-28500bp	0.46522348530556024
mammal	mLynCan4	three-prime-30kb-28600bp	0.46315899766569996
mammal	mLynCan4	three-prime-30kb-28700bp	0.464034961087781
mammal	mLynCan4	three-prime-30kb-28800bp	0.46379739671760045
mammal	mLynCan4	three-prime-30kb-28900bp	0.46315496673310336
mammal	mLynCan4	three-prime-30kb-29000bp	0.4644012166654878
mammal	mLynCan4	three-prime-30kb-29100bp	0.4639485039258683
mammal	mLynCan4	three-prime-30kb-29200bp	0.4645644247525834
mammal	mLynCan4	three-prime-30kb-29300bp	0.4649402277710971
mammal	mLynCan4	three-prime-30kb-29400bp	0.46511180275557445
mammal	mLynCan4	three-prime-30kb-29500bp	0.46461979203508524
mammal	mLynCan4	three-prime-30kb-29600bp	0.4656928627007144
mammal	mLynCan4	three-prime-30kb-29700bp	0.464166637193181
mammal	mLynCan4	three-prime-30kb-29800bp	0.46441307036553553
mammal	mLynCan4	three-prime-30kb-29900bp	0.4644733677583645
mammal	mLynCan4	three-prime-30kb-30000bp	0.4647145270066268
mammal	mLynCan4	five-prime-100bp	0.6575049389319487
mammal	mLynCan4	five-prime-200bp	0.620707882807016
mammal	mLynCan4	five-prime-300bp	0.5825946156369213
mammal	mLynCan4	five-prime-400bp	0.5570795555568484
mammal	mLynCan4	five-prime-500bp	0.5360378447011628
mammal	mLynCan4	five-prime-600bp	0.519177581346463
mammal	mLynCan4	five-prime-700bp	0.5040445500962631
mammal	mLynCan4	five-prime-800bp	0.4920811676689851
mammal	mLynCan4	five-prime-900bp	0.4839568438428792
mammal	mLynCan4	five-prime-1000bp	0.4777833088902857
mammal	mLynCan4	five-prime-1100bp	0.4710885641666002
mammal	mLynCan4	five-prime-1200bp	0.4663040275101921
mammal	mLynCan4	five-prime-1300bp	0.4635373748360079
mammal	mLynCan4	five-prime-1400bp	0.46135538124514164
mammal	mLynCan4	five-prime-1500bp	0.4589614397097967
mammal	mLynCan4	five-prime-1600bp	0.4565994621480919
mammal	mLynCan4	five-prime-1700bp	0.45499141500936935
mammal	mLynCan4	five-prime-1800bp	0.45505123312840084
mammal	mLynCan4	five-prime-1900bp	0.45516637650621106
mammal	mLynCan4	five-prime-2000bp	0.4550180835248642
mammal	mLynCan4	three-prime-100bp	0.4585140342854401
mammal	mLynCan4	three-prime-200bp	0.4756648986886279
mammal	mLynCan4	three-prime-300bp	0.47411004906625
mammal	mLynCan4	three-prime-400bp	0.47485359630005886
mammal	mLynCan4	three-prime-500bp	0.4747249094064679
mammal	mLynCan4	three-prime-600bp	0.4770401743720081
mammal	mLynCan4	three-prime-700bp	0.4768878588090103
mammal	mLynCan4	three-prime-800bp	0.4765723342841105
mammal	mLynCan4	three-prime-900bp	0.47708618943302006
mammal	mLynCan4	three-prime-1000bp	0.4786163522012579
mammal	mLynCan4	three-prime-1100bp	0.4782121404847714
mammal	mLynCan4	three-prime-1200bp	0.4781747305663838
mammal	mLynCan4	three-prime-1300bp	0.477845581287824
mammal	mLynCan4	three-prime-1400bp	0.4776555399734674
mammal	mLynCan4	three-prime-1500bp	0.4785673278987101
mammal	mLynCan4	three-prime-1600bp	0.478739222614841
mammal	mLynCan4	three-prime-1700bp	0.4772407158326684
mammal	mLynCan4	three-prime-1800bp	0.47745753527928947
mammal	mLynCan4	three-prime-1900bp	0.47689036809540025
mammal	mLynCan4	three-prime-2000bp	0.47575048670320425
mammal	mOrnAna1	UTR5	0.6755586379885669
mammal	mOrnAna1	FirstCDS	0.6129399909337878
mammal	mOrnAna1	InternalCDS	0.5353130594522071
mammal	mOrnAna1	LastCDS	0.5532075630474171
mammal	mOrnAna1	UTR3	0.5143201939128372
mammal	mOrnAna1	5'UTR-intron	0.5060206611506242
mammal	mOrnAna1	First-intron	0.5275972684593759
mammal	mOrnAna1	Internal-intron	0.5172080762729072
mammal	mOrnAna1	Last-intron	0.537263926374926
mammal	mOrnAna1	3'UTR-intron	0.5079654771145381
mammal	mOrnAna1	five-prime-30kb-100bp	0.6893453845452888
mammal	mOrnAna1	five-prime-30kb-200bp	0.6493174516663064
mammal	mOrnAna1	five-prime-30kb-300bp	0.6056053099404856
mammal	mOrnAna1	five-prime-30kb-400bp	0.5773982460740611
mammal	mOrnAna1	five-prime-30kb-500bp	0.5580110880692625
mammal	mOrnAna1	five-prime-30kb-600bp	0.5446426991933201
mammal	mOrnAna1	five-prime-30kb-700bp	0.5343499943284877
mammal	mOrnAna1	five-prime-30kb-800bp	0.5271527462518153
mammal	mOrnAna1	five-prime-30kb-900bp	0.5222671936096285
mammal	mOrnAna1	five-prime-30kb-1000bp	0.517013079118098
mammal	mOrnAna1	five-prime-30kb-1100bp	0.5125552149593577
mammal	mOrnAna1	five-prime-30kb-1200bp	0.511447317120035
mammal	mOrnAna1	five-prime-30kb-1300bp	0.5090543171353027
mammal	mOrnAna1	five-prime-30kb-1400bp	0.5077612648685219
mammal	mOrnAna1	five-prime-30kb-1500bp	0.5071629398999906
mammal	mOrnAna1	five-prime-30kb-1600bp	0.5042888480045287
mammal	mOrnAna1	five-prime-30kb-1700bp	0.5049369810674798
mammal	mOrnAna1	five-prime-30kb-1800bp	0.5053308329205294
mammal	mOrnAna1	five-prime-30kb-1900bp	0.5037176120303064
mammal	mOrnAna1	five-prime-30kb-2000bp	0.503352643470951
mammal	mOrnAna1	five-prime-30kb-2100bp	0.5030238442653946
mammal	mOrnAna1	five-prime-30kb-2200bp	0.5034170320986541
mammal	mOrnAna1	five-prime-30kb-2300bp	0.5029148981340256
mammal	mOrnAna1	five-prime-30kb-2400bp	0.503518843904304
mammal	mOrnAna1	five-prime-30kb-2500bp	0.5021514508138712
mammal	mOrnAna1	five-prime-30kb-2600bp	0.5026270346779902
mammal	mOrnAna1	five-prime-30kb-2700bp	0.5013842887473461
mammal	mOrnAna1	five-prime-30kb-2800bp	0.5015435244161358
mammal	mOrnAna1	five-prime-30kb-2900bp	0.5010806794055201
mammal	mOrnAna1	five-prime-30kb-3000bp	0.501621372965322
mammal	mOrnAna1	five-prime-30kb-3100bp	0.5013128096249115
mammal	mOrnAna1	five-prime-30kb-3200bp	0.5021035869929601
mammal	mOrnAna1	five-prime-30kb-3300bp	0.5009028971343197
mammal	mOrnAna1	five-prime-30kb-3400bp	0.5015987261146497
mammal	mOrnAna1	five-prime-30kb-3500bp	0.5010379020209169
mammal	mOrnAna1	five-prime-30kb-3600bp	0.5012505385816786
mammal	mOrnAna1	five-prime-30kb-3700bp	0.5005271061715557
mammal	mOrnAna1	five-prime-30kb-3800bp	0.5010481245576788
mammal	mOrnAna1	five-prime-30kb-3900bp	0.5001330270439595
mammal	mOrnAna1	five-prime-30kb-4000bp	0.5009675136244603
mammal	mOrnAna1	five-prime-30kb-4100bp	0.5022287493807064
mammal	mOrnAna1	five-prime-30kb-4200bp	0.5022939624424119
mammal	mOrnAna1	five-prime-30kb-4300bp	0.5004998323904567
mammal	mOrnAna1	five-prime-30kb-4400bp	0.5024607007212829
mammal	mOrnAna1	five-prime-30kb-4500bp	0.5032615466049535
mammal	mOrnAna1	five-prime-30kb-4600bp	0.5021287524139814
mammal	mOrnAna1	five-prime-30kb-4700bp	0.5025150492834412
mammal	mOrnAna1	five-prime-30kb-4800bp	0.5032948968736058
mammal	mOrnAna1	five-prime-30kb-4900bp	0.5021777260180544
mammal	mOrnAna1	five-prime-30kb-5000bp	0.5014424233845283
mammal	mOrnAna1	five-prime-30kb-5100bp	0.5017834069089029
mammal	mOrnAna1	five-prime-30kb-5200bp	0.5023129681667934
mammal	mOrnAna1	five-prime-30kb-5300bp	0.5026299717677485
mammal	mOrnAna1	five-prime-30kb-5400bp	0.5021193916544399
mammal	mOrnAna1	five-prime-30kb-5500bp	0.5026642602684785
mammal	mOrnAna1	five-prime-30kb-5600bp	0.5022478590133767
mammal	mOrnAna1	five-prime-30kb-5700bp	0.5014714417156203
mammal	mOrnAna1	five-prime-30kb-5800bp	0.5022500085193836
mammal	mOrnAna1	five-prime-30kb-5900bp	0.5035481504835316
mammal	mOrnAna1	five-prime-30kb-6000bp	0.5033852360393517
mammal	mOrnAna1	five-prime-30kb-6100bp	0.504068228466275
mammal	mOrnAna1	five-prime-30kb-6200bp	0.5020567626866728
mammal	mOrnAna1	five-prime-30kb-6300bp	0.5028511100101446
mammal	mOrnAna1	five-prime-30kb-6400bp	0.5028749380706349
mammal	mOrnAna1	five-prime-30kb-6500bp	0.5022570599476254
mammal	mOrnAna1	five-prime-30kb-6600bp	0.5030823129733174
mammal	mOrnAna1	five-prime-30kb-6700bp	0.503407176728714
mammal	mOrnAna1	five-prime-30kb-6800bp	0.5038702567161765
mammal	mOrnAna1	five-prime-30kb-6900bp	0.5029376044787502
mammal	mOrnAna1	five-prime-30kb-7000bp	0.5037943037793662
mammal	mOrnAna1	five-prime-30kb-7100bp	0.5034775992639253
mammal	mOrnAna1	five-prime-30kb-7200bp	0.5042050678926547
mammal	mOrnAna1	five-prime-30kb-7300bp	0.5023398683558639
mammal	mOrnAna1	five-prime-30kb-7400bp	0.5036491071763124
mammal	mOrnAna1	five-prime-30kb-7500bp	0.5032415599122372
mammal	mOrnAna1	five-prime-30kb-7600bp	0.5029825182249275
mammal	mOrnAna1	five-prime-30kb-7700bp	0.5026552607162609
mammal	mOrnAna1	five-prime-30kb-7800bp	0.5027778759954126
mammal	mOrnAna1	five-prime-30kb-7900bp	0.50352248783728
mammal	mOrnAna1	five-prime-30kb-8000bp	0.5038382051100573
mammal	mOrnAna1	five-prime-30kb-8100bp	0.5046321528115811
mammal	mOrnAna1	five-prime-30kb-8200bp	0.5041868826258976
mammal	mOrnAna1	five-prime-30kb-8300bp	0.5051610275837043
mammal	mOrnAna1	five-prime-30kb-8400bp	0.5044145630923288
mammal	mOrnAna1	five-prime-30kb-8500bp	0.5031659956784753
mammal	mOrnAna1	five-prime-30kb-8600bp	0.503438318352325
mammal	mOrnAna1	five-prime-30kb-8700bp	0.504369382121877
mammal	mOrnAna1	five-prime-30kb-8800bp	0.5042619888337538
mammal	mOrnAna1	five-prime-30kb-8900bp	0.5042287660339809
mammal	mOrnAna1	five-prime-30kb-9000bp	0.5032939344610375
mammal	mOrnAna1	five-prime-30kb-9100bp	0.5049543492108429
mammal	mOrnAna1	five-prime-30kb-9200bp	0.5045480925755539
mammal	mOrnAna1	five-prime-30kb-9300bp	0.5049111755962914
mammal	mOrnAna1	five-prime-30kb-9400bp	0.5047582985349282
mammal	mOrnAna1	five-prime-30kb-9500bp	0.504635855333003
mammal	mOrnAna1	five-prime-30kb-9600bp	0.5052675920788584
mammal	mOrnAna1	five-prime-30kb-9700bp	0.5049572459847683
mammal	mOrnAna1	five-prime-30kb-9800bp	0.5041423178222548
mammal	mOrnAna1	five-prime-30kb-9900bp	0.5043400366167804
mammal	mOrnAna1	five-prime-30kb-10000bp	0.5048446457640314
mammal	mOrnAna1	five-prime-30kb-10100bp	0.5041653943763081
mammal	mOrnAna1	five-prime-30kb-10200bp	0.5029697088536657
mammal	mOrnAna1	five-prime-30kb-10300bp	0.5037181937132393
mammal	mOrnAna1	five-prime-30kb-10400bp	0.5037167327293318
mammal	mOrnAna1	five-prime-30kb-10500bp	0.5032563149342656
mammal	mOrnAna1	five-prime-30kb-10600bp	0.5025107949316912
mammal	mOrnAna1	five-prime-30kb-10700bp	0.5040719228466096
mammal	mOrnAna1	five-prime-30kb-10800bp	0.5038807608672704
